sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_6,sensor_12,sensor_14,sensor_15,sensor_16,sensor_18,sensor_19,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_28,sensor_29,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_50,sensor_51,sensor_55,sensor_59,sensor_60,sensor_61,sensor_62,sensor_63,sensor_64,sensor_65,sensor_66,sensor_67,sensor_68,sensor_70,sensor_71,sensor_74,sensor_83,sensor_88,sensor_90,sensor_96,sensor_98,sensor_115,sensor_117,sensor_120,sensor_122,sensor_123,sensor_124,sensor_125,sensor_126,sensor_128,sensor_129,sensor_133,sensor_134,sensor_135,sensor_136,sensor_137,sensor_138,sensor_139,sensor_142,sensor_150,sensor_151,sensor_154,sensor_155,sensor_159,sensor_160,sensor_161,sensor_162,sensor_163,sensor_164,sensor_166,sensor_167,sensor_169,sensor_170,sensor_175,sensor_177,sensor_180,sensor_181,sensor_182,sensor_183,sensor_184,sensor_185,sensor_187,sensor_188,sensor_195,sensor_196,sensor_197,sensor_198,sensor_199,sensor_200,sensor_201,sensor_202,sensor_203,sensor_204,sensor_205,sensor_207,sensor_208,sensor_218,sensor_223,sensor_225,sensor_250,sensor_255,sensor_268,sensor_269,sensor_270,sensor_273,sensor_316,sensor_336,sensor_337,sensor_356,sensor_412,sensor_413,sensor_416,sensor_417,sensor_418,sensor_419,sensor_420,sensor_423,sensor_426,sensor_429,sensor_430,sensor_431,sensor_432,sensor_433,sensor_434,sensor_438,sensor_439,sensor_442,sensor_443,sensor_444,sensor_460,sensor_468,sensor_471,sensor_472,sensor_473,sensor_474,sensor_476,sensor_480,sensor_482,sensor_483,sensor_484,sensor_485,sensor_486,sensor_487,sensor_488,sensor_489,sensor_491,sensor_493,sensor_494,sensor_496,sensor_499,sensor_500,sensor_510,sensor_511,sensor_519,sensor_520,sensor_521,sensor_523,sensor_525,sensor_526,sensor_539,sensor_545,sensor_546,sensor_547,sensor_548,sensor_549,sensor_550,sensor_551,sensor_555,sensor_559,sensor_562,sensor_563,sensor_564,sensor_569,sensor_570,sensor_571,sensor_572,sensor_573,sensor_585,sensor_589,label
2994.05,2548.21,2195.1222,1046.1468,1.3204,103.34,201.7125,11.8566,411.9572,10.2918,191.4207,12.4663,-2727.5,1400.0,-1976.0,360.5,0.455,0.8847,68.7111,1.9444,3.5029,84.7569,8.659,50.153,64.1114,65.8389,84.7327,118.6128,14.37,5.434,366.1545,10.325,120.2818,723.2513,0.9543,138.1345,624.5709,113.0565,2891.0,27.8373,364.89,10.6091,108.1191,7.8579,12.1627,16.9061,706.3452,0.8692,144.5955,617.6045,112.0789,0.0,7.4902,1732.2002,8476.17,0.0176,-0.1401,636.9547,58.5394,6.2058,3.148,15.73,15.71,0.946,3.027,3.299,-0.5677,993.1274,38.1448,89.0,170.8,146.2,53.0999,380.5909,5.82,9.66,10.227,13.3159,0.46,5655.0,2942.0,3967.0,776.0,0.921,1.779,2.2,1.0,0.107,1.0824,0.9677,0.326,16.15,0.323,13.2,23.319,0.0963,3.04,18.95,34.253,4.617,4.07,20.07,0.477,10.22,17.24,4.07,6.706,25.579,0.2132,12.79,21.13,118.057,2.3422,68.026,1104.5,138.0032,0.382,19.862,3.6163,23.551,18.0919,5.2778,8.9881,1.0726,0.8216,36.3803,8.7145,3.0263,8.7623,269.3851,0.0,3.6955,81.4734,1.8942,4.3945,207.3327,210.1429,200.7591,215.2566,202.4176,51.4286,70.0671,0.4264,0.6263,0.8973,30.2973,14.6207,9.4525,219.3969,33.4629,39.6661,24.5336,105.3338,0.0,99.4809,0.0,162.1884,0.0,97.2892,0.0,293.8947,2.5832,3.9238,0.8832,42.7355,474.3363,615.015,87.1111,0.0,12.5838,4.7811,0.0,0.114,4.8734,0.3783,2.0579,7.116,0.7517,411.648,74.512,0.2443,17.93,0.89,32.4934,0.7213,265.922,0.7929,9.26,15.4411,532.1764,1.8715,9.5699,0.2723,3.2115,57.8122,1
2928.84,2479.4,2196.2111,1605.7578,0.9959,97.9156,202.1264,9.1084,419.9018,10.113,192.0134,12.5263,-6097.75,2808.0,-3869.75,752.5,0.9025,1.7695,64.7667,2.0667,3.5217,85.4274,9.6234,50.4893,63.9315,66.3322,86.9476,117.419,61.1,3.217,360.7891,9.752,143.8782,749.2445,1.1927,136.8118,641.4791,213.618,2865.0,25.0836,362.5064,9.7813,128.9618,9.4424,14.9164,21.6833,727.5613,0.9241,144.17,635.6382,63.7271,0.0,6.6383,1632.312,8789.5001,0.0,0.0,725.8145,59.5776,6.304,2.661,15.89,15.86,0.9082,2.78,3.267,-0.5677,997.4308,45.1318,123.0,112.8,150.5,51.7,250.3359,5.54,4.678,11.597,12.3727,0.48,2352.0,597.0,295.0,143.0,0.072,0.047,2.3,0.9,0.08,0.5087,0.8582,0.226,15.08,0.407,13.48,36.218,0.1409,7.17,23.08,72.888,0.244,2.08,20.73,0.746,14.3,13.78,2.08,6.722,41.002,0.4785,12.1,27.28,73.696,3.9528,104.4568,740.5996,53.6078,0.4577,27.537,4.1301,30.9815,16.6372,4.6853,10.5628,0.6579,1.4606,15.5899,27.8475,3.8989,7.4677,569.2818,236.8442,3.4671,51.3594,1.725,2.6594,38.5716,21.2607,7.6232,19.0033,7.9778,43.5484,34.9272,2.9979,0.8602,0.8204,34.1207,8.2922,11.0886,145.9369,13.9444,31.0008,51.7796,115.6431,613.8337,73.812,0.0,0.0,0.0,0.0,141.3793,258.5859,0.7578,3.1045,0.4323,26.8017,935.7644,0.0,67.9406,0.0,9.6888,4.6512,0.0,0.0625,5.2886,1.8407,1.5371,7.116,1.299,399.092,75.82,0.8752,14.32,0.43,67.3761,0.4385,264.188,0.6575,3.32,13.0129,533.7464,2.1865,7.74,0.28,8.5646,75.5077,1
2920.07,2507.4,2195.1222,1046.1468,1.3204,103.34,202.1269,8.4828,415.5185,9.5007,192.6261,12.4186,-5521.25,2592.75,-3982.25,-1933.25,1.3045,2.0107,63.3778,2.8222,3.5298,84.9105,8.6789,50.51,64.1125,65.1951,86.6867,117.0442,76.9,1.279,363.0364,9.7235,137.3564,740.1569,1.227,138.1709,638.5636,228.0825,2936.0,22.6227,365.0464,9.8142,119.9791,11.0227,17.3773,25.5177,714.6392,0.9556,142.5155,627.5409,80.1463,0.0,7.5539,1891.4401,7889.72,0.0639,0.1172,670.3646,58.72,6.2999,2.575,15.89,15.84,0.8089,2.854,3.383,-0.4731,995.1991,36.9578,127.0,64.1,71.9,53.0999,380.5909,5.82,7.549,9.642,13.0898,0.4,971.0,302.0,1437.0,3851.0,0.082,0.071,1.7,0.9,0.514,0.9386,0.8567,0.39,16.06,0.63,14.72,25.722,0.1584,8.33,13.64,70.642,0.139,7.11,21.95,0.747,9.34,17.96,7.11,11.537,25.566,0.2307,6.45,17.96,114.368,3.3281,71.3541,1541.7002,159.7564,0.43,29.099,2.8,33.896,18.0919,5.2108,7.7587,1.9911,1.1158,36.3803,8.7145,3.0263,8.7131,288.9425,259.572,2.4636,88.9917,1.9245,1.51,17.5866,11.6479,36.0851,199.1982,6.2859,31.8898,49.9301,0.4097,0.5183,0.6849,30.9721,31.4286,7.7847,162.9366,40.9155,45.2117,24.1399,142.6991,406.6335,46.8246,57.648,262.5493,0.0,76.2956,672.8421,455.7599,4.0806,3.8574,0.6807,56.6776,0.0,0.0,94.8247,0.0,6.8582,1.4222,0.0,0.0713,6.2801,0.5659,1.4336,7.116,1.8373,408.824,81.582,0.8276,17.48,1.61,45.0415,0.7288,264.272,0.651,5.16,16.98835,530.18,1.969,9.95,0.1291,3.0926,52.2039,-1
3051.44,2529.27,2184.4333,877.6266,1.4668,107.8711,226.0086,9.7686,409.8885,10.4109,215.5977,10.7029,-6069.75,2858.25,-3883.5,833.75,0.898,1.7822,67.9889,2.3,3.5296,83.7998,8.7977,50.4285,64.202,65.1111,86.6693,116.536,78.11,3.872,350.1745,10.1878,133.2682,723.0309,0.9578,137.9873,621.43,112.7524,2872.0,-1.1927,351.4309,10.5484,112.0755,12.64,21.1927,24.2607,698.7702,0.9458,145.2836,608.79,104.6736,0.0,7.8046,1706.2759,8889.3,0.0528,0.0387,756.9414,59.5615,6.3399,3.038,15.81,15.8,0.8467,2.572,3.171,0.0,998.4607,38.6257,90.0,102.5,80.2,52.8,203.071,8.4,4.392,6.621,10.431,12.71,2413.0,648.0,692.0,216.0,0.078,0.051,3.5,1.0,0.068,0.7531,1.0026,0.272,21.3,0.253,12.06,20.512,0.0673,5.02,14.76,38.776,0.231,3.57,19.56,0.279,10.75,12.63,3.57,3.394,18.604,0.0626,6.34,12.63,36.619,5.115,129.62,846.5996,77.8939,0.398,38.321,4.23,26.6977,17.5461,6.4674,8.6726,1.1474,1.5788,23.1387,9.2374,2.2581,8.6638,301.7214,0.0,3.6515,44.9602,3.5863,4.1112,39.7545,22.6712,17.819,25.907,8.686,43.4783,62.2874,1.0565,0.835,1.0021,34.3904,299.314,9.5918,99.9209,16.8454,13.9898,6.6225,34.984,791.028,50.0994,521.8437,170.8835,221.0019,466.6667,139.8916,644.504,0.7578,3.1045,0.1816,20.6583,719.4245,0.0,55.0265,0.0,5.83295,1.1444,0.0,0.0882,3.9474,3.1311,1.1299,7.116,0.8668,400.008,73.326,0.1103,14.44,1.13,12.7287,0.1343,258.406,0.8138,4.52,23.8168,533.2464,2.2354,9.93,0.2785,3.0063,52.2039,-1
2963.97,2629.48,2224.6222,947.7739,1.2924,104.8489,195.3787,9.7561,422.3675,9.7825,185.5963,12.4582,-1431.5,619.5,-1025.25,131.75,0.2328,0.439,62.5,2.4222,3.4603,85.0922,9.2007,50.1899,64.2199,66.505,88.3312,118.2566,74.57,1.946,354.2945,9.8685,138.28,732.4237,0.8974,137.0027,629.5773,133.2749,2887.0,17.6382,353.3127,10.4491,115.9182,10.2273,22.3618,28.1392,704.2846,1.0144,150.1191,619.35,78.7486,0.0,7.3445,1839.845,8651.3099,0.1439,-0.4609,736.1852,56.5635,6.4127,3.038,15.81,15.8,0.8467,2.572,3.171,0.0,998.4607,38.6257,70.0,209.2,197.9,64.0999,295.563,7.99,7.568,10.272,5.2769,0.48,5726.0,2478.0,4101.0,527.0,0.931,1.756,2.2,1.0,0.127,0.5969,0.8207,0.798,18.54,0.722,7.73,22.958,0.0992,9.59,19.25,32.266,0.355,3.91,15.22,0.491,7.08,17.34,3.91,6.281,21.191,0.1599,7.65,17.34,66.817,3.3189,157.0715,959.7998,148.298,0.3141,38.321,4.23,19.0952,22.6271,4.9515,7.9391,1.2491,1.2958,31.185,13.7861,3.5078,5.0503,692.5477,385.4507,2.2359,77.572,1.4406,3.5155,400.0,400.0,400.0,400.0,400.0,41.2844,54.2108,1.6445,0.74,0.9181,24.2101,22.1678,6.1078,169.5462,17.4852,22.3212,15.768,84.8485,901.9024,98.8254,0.0,162.99,152.356,81.9411,398.125,320.2966,1.8655,3.5795,5.18,71.0696,344.4976,697.8723,125.5385,728.8889,39.1058,12.256,0.0,2.0882,5.1066,1.8764,1.1299,7.116,1.062,399.004,81.434,0.7283,14.17,1.06,68.5814,0.1233,264.272,0.651,5.16,16.98835,532.6446,2.2808,11.42,0.3692,1.8483,142.908,1
2988.31,2546.26,2224.6222,947.7739,1.2924,104.8489,192.9787,12.4364,424.7536,9.5917,183.3869,12.4622,-2694.75,1476.25,-2053.0,81.25,0.4495,0.8882,61.2333,2.2444,3.4814,85.0922,9.2007,50.1899,64.2199,66.505,88.3312,118.2566,74.57,1.946,352.6455,9.8222,141.3,734.8382,0.9033,136.0836,630.0291,141.8843,2875.0,20.4209,352.0236,10.1562,121.7209,5.9718,19.5791,24.8005,710.0377,0.9025,150.3127,624.0573,112.0904,0.0,7.5348,1777.4358,8907.68,0.1245,-0.7773,762.8943,57.1724,6.3944,3.263,15.85,15.82,0.8987,2.77,3.207,-0.0473,1004.8054,39.4139,95.0,144.2,126.0,64.0999,295.563,7.99,7.134,13.663,5.3403,0.37,5803.0,3530.0,4483.0,265.0,0.942,1.801,2.9,0.9,0.096,0.5969,0.8207,0.798,14.57,0.372,7.34,24.174,0.091,5.36,18.32,30.085,0.252,3.1,14.27,0.613,7.47,10.4,3.1,5.77,23.147,0.1899,12.13,10.4,63.971,2.7716,139.502,1388.2002,143.3508,0.2881,32.201,2.2894,28.7735,22.6271,4.9296,8.3916,1.0242,0.9867,31.185,13.7861,3.5078,5.949,436.0,0.0,1.889,57.364,1.0833,2.7009,215.3447,239.1194,218.3634,326.1538,209.5662,40.099,60.9836,1.6445,0.74,0.9181,21.2039,15.1805,6.137,174.151,15.8332,23.2655,21.0437,57.0709,0.0,201.3399,0.0,111.6582,128.0311,41.2447,560.6957,203.1655,2.3552,3.5795,0.0922,97.5149,336.5385,0.0,263.4538,0.0,15.0519,3.3623,0.0,0.2576,5.4568,2.2892,1.5106,7.116,0.7514,401.488,73.854,0.1654,17.42,0.85,22.0178,0.1139,264.272,0.651,5.16,16.98835,536.1118,2.312,8.53,0.3049,1.5352,100.2745,-1
3028.02,2560.87,2270.2556,1258.4558,1.395,104.8078,195.1742,12.1805,428.9826,9.1999,185.9743,12.4761,-5757.25,2675.75,-3654.5,-2445.0,1.2745,2.0055,63.3556,2.9667,3.4262,86.3472,9.1283,50.1869,64.0917,66.0625,86.2537,122.0886,73.95,3.86,362.1782,9.9088,146.8118,755.3431,1.2215,139.66,648.65,253.1952,2845.0,-8.1182,363.0873,10.242,118.6936,16.6636,28.1182,37.6915,717.6516,0.8885,150.2055,631.9864,92.166,0.0,6.4414,1717.1081,8581.6799,0.1863,-0.0954,729.7498,59.1715,6.337,3.263,15.85,15.82,0.8987,2.77,3.207,-0.0473,1004.8054,39.4139,85.0,189.6,102.3,48.0,180.004,4.94,6.331,16.249,5.3695,0.49,601.0,199.0,643.0,1748.0,0.125,0.043,3.1,1.1,0.538,0.5857,0.8611,0.897,20.32,0.367,10.02,20.532,0.0664,6.87,17.15,49.321,0.27,2.59,12.56,1.183,8.91,15.7,2.59,4.938,22.038,0.186,6.23,15.7,113.118,3.2411,181.5117,606.2998,55.5248,0.3761,32.201,2.2894,24.4622,17.4686,6.5511,8.0182,0.6749,1.0631,14.3036,44.9094,2.5691,6.215,440.599,0.0,1.9115,51.9767,1.4197,2.1985,10.439,7.4372,17.5947,71.4928,9.8078,37.0787,48.6739,0.4215,0.8425,1.0721,19.4794,31.9037,7.5067,94.2171,9.2111,13.101,20.9306,122.7329,994.1094,228.6286,981.4324,0.0,198.3728,278.5714,210.3929,224.1206,1.678,3.5696,0.6162,55.6,725.1064,0.0,68.5315,444.4444,5.83295,2.5685,0.0,0.1001,6.1799,1.5859,1.5106,7.116,1.2108,409.186,76.022,0.8809,17.03,0.97,72.7591,0.7213,263.276,0.5828,5.13,19.9909,537.8145,2.1113,8.43,0.2364,2.1574,82.0989,-1
3032.73,2517.79,2270.2556,1258.4558,1.395,104.8078,195.3425,10.0002,420.4726,9.4147,185.9278,12.4761,-5612.5,3417.75,-3617.5,514.75,0.9333,1.7835,60.2444,2.2667,3.6651,85.0465,8.5762,50.0595,63.8294,66.4424,87.4811,117.7632,74.04,4.768,361.4573,9.9373,147.8655,756.6351,1.2281,140.1191,649.4418,255.631,2845.0,-5.5327,363.8591,10.0247,122.3327,9.6391,25.5327,34.0855,722.5495,0.9808,153.6109,639.8027,110.5151,0.0,8.0131,1777.3281,9100.62,-0.3062,0.6241,769.1809,58.6493,6.2676,3.263,15.85,15.82,0.8987,2.77,3.207,-0.0473,1004.8054,39.4139,99.0,188.2,158.7,48.0,180.004,4.94,5.949,15.49,5.4413,0.49,1653.0,346.0,1216.0,1895.0,0.032,0.028,2.5,1.0,0.18,0.6997,1.172,0.443,19.18,0.212,7.42,20.421,0.1344,3.21,15.2,53.933,0.27,4.9,16.67,1.148,7.66,11.45,4.9,5.041,21.303,0.1002,6.54,11.45,68.416,2.9399,120.1371,1253.3994,123.2961,0.3633,32.201,2.2894,24.6061,17.4686,5.8924,8.4414,1.4931,1.1421,14.3036,44.9094,2.5691,6.5844,288.6739,0.0,2.0135,59.4889,1.3003,5.1695,29.4521,10.1236,33.6144,368.1399,3.4289,44.1176,53.6558,1.6919,0.4722,1.016,21.098,88.5639,6.2616,118.7873,19.1911,14.7892,10.2185,61.9065,692.0635,464.8649,66.6667,368.641,66.9031,0.0,329.5533,550.4112,1.1747,1.7598,0.154,28.2881,813.8728,927.4576,89.7338,0.0,5.83295,2.2532,0.0,0.0672,6.6861,1.2866,1.5106,7.116,0.9111,403.122,74.084,0.471,16.34,1.15,54.4417,0.1456,263.682,0.5825,2.11,18.6964,531.8418,2.1849,10.26,0.4839,2.0979,82.0989,-1
3040.34,2501.16,2207.3889,962.5317,1.2043,104.0311,196.2746,8.4061,409.1399,9.847,186.4275,12.5222,-5575.25,2755.5,-4149.25,-1533.5,1.333,1.9803,66.2,2.9556,3.3769,85.3498,8.6397,50.6324,64.1999,65.349,86.7217,117.674,4.138,0.2003,361.8609,9.9501,143.0718,749.7516,1.2123,141.7482,646.6809,257.9247,2845.0,0.4836,361.5118,10.2084,123.5555,11.7073,19.5164,26.2174,723.5343,0.9488,149.9064,634.9736,111.8165,0.0,6.8241,1773.5327,9242.01,-0.1808,0.1452,790.0665,59.4838,6.306,3.15,15.87,15.84,1.045,2.582,3.555,-0.4258,1006.4594,38.0592,92.0,63.7,28.9,74.7,416.4299,6.11,5.292,19.587,13.4348,0.45,1036.0,644.0,3818.0,5475.0,0.109,0.066,2.6,1.2,0.325,0.8505,0.9807,0.196,22.15,0.426,9.67,20.564,0.1215,4.14,16.88,52.72,0.27,5.3,20.21,0.44,8.92,17.69,5.3,6.797,21.532,0.1299,5.95,17.69,82.523,5.9548,200.167,765.2998,74.1862,0.3696,36.442,2.3222,27.5221,29.3685,6.8608,9.5519,1.7522,2.0058,43.264,25.4663,4.3793,5.4906,141.1685,0.0,2.2048,62.9543,1.4616,5.4616,18.5821,23.3714,92.0166,357.0264,8.177,40.6015,62.1419,1.6636,0.7825,0.9651,20.4401,0.0,7.2194,151.1028,27.1567,25.9254,13.6881,73.8022,304.7152,362.1928,307.5697,0.0,303.9679,0.0,143.5004,404.2105,1.4014,3.8875,1.0065,24.4635,0.0,0.0,102.9126,0.0,5.83295,1.9093,0.0,0.1273,4.5438,1.7884,1.393,7.116,1.7396,407.208,74.534,0.3801,14.63,1.48,21.8473,0.6392,263.066,0.5564,3.47,16.3603,532.2673,2.282,6.0,0.3148,2.3737,82.0989,-1
2988.3,2519.05,2208.8556,1157.7224,1.5509,107.8022,197.1793,13.3419,404.5667,10.1924,186.9869,12.5635,-5469.25,2685.5,-4006.5,-1275.5,1.318,2.0157,65.0778,2.4556,3.4522,84.9105,8.6789,50.51,64.1125,65.1951,86.6867,117.0442,76.9,1.279,364.49,9.7316,133.5982,734.4697,0.8523,134.74,632.8282,125.4382,2936.0,22.4736,361.6618,10.3268,116.0718,9.9538,17.5264,22.8371,711.6326,1.1173,147.6491,625.3827,112.5148,0.0,7.5953,1822.7262,8769.58,0.1309,-0.6422,768.1313,59.1313,6.3534,3.15,15.87,15.84,1.045,2.582,3.555,-0.4258,1006.4594,38.0592,85.0,199.8,100.1,47.2,219.162,5.57,10.423,6.511,11.8742,0.35,906.0,380.0,3296.0,1672.0,0.165,0.071,1.8,1.4,0.554,0.9386,0.8567,0.39,16.24,0.664,15.13,23.898,0.1186,6.66,13.16,29.118,0.139,6.25,24.72,0.89,9.23,10.43,6.25,7.851,22.36,0.3593,27.08,18.35,172.349,2.8763,81.2722,1386.9004,139.957,0.32,36.442,2.3222,26.5934,18.0418,5.2005,11.5546,1.7887,1.0112,18.9304,30.3788,3.2434,3.8536,137.971,218.1056,2.2986,78.1223,1.5012,2.9399,16.5653,14.1501,82.2663,131.0858,12.519,57.0136,60.4273,0.4097,0.5183,0.6849,23.213,27.8104,7.952,104.7844,35.6606,34.3784,32.1569,153.1789,0.0,67.1483,528.9655,666.6667,120.5836,74.1012,701.5801,0.0,3.3756,3.3332,0.0881,19.6865,388.8726,0.0,349.2063,250.7463,6.0454,1.439,0.0,0.1475,5.7825,0.4328,1.393,7.116,1.4598,406.394,74.542,0.9795,19.83,1.33,67.1028,0.7055,264.272,0.651,5.16,16.98835,534.6455,2.0642,7.81,0.2811,3.3514,47.1586,-1
2987.32,2528.81,2201.0667,1285.2144,1.3168,101.5122,200.8256,11.9224,414.306,9.7659,191.0598,12.4761,-5441.0,2547.0,-5585.0,-4198.0,1.304,1.97,67.2,2.3889,3.3374,85.7939,8.6572,50.2073,63.9008,65.0894,86.6078,117.2894,1.434,1.772,363.3318,9.8752,145.1145,753.9565,1.2563,136.1173,644.5636,234.3188,2839.0,3.97,365.7073,9.9405,129.0845,9.8192,16.03,22.4489,731.5075,0.8482,142.5227,637.3145,114.1296,0.0,7.4077,1769.7554,9605.01,0.2732,-0.4266,852.5298,58.8213,6.3013,3.15,15.87,15.84,1.045,2.582,3.555,-0.4258,1006.4594,38.0592,73.0,81.0,84.7,55.9001,339.561,6.26,5.516,9.234,5.166,0.49,227.0,339.0,3142.0,7289.0,0.08,0.082,1.5,1.1,0.428,0.9784,0.8885,0.314,22.23,0.388,9.45,20.285,0.0931,6.88,16.41,53.586,0.264,4.46,24.76,0.9,8.04,11.21,4.46,5.174,20.259,0.2116,9.29,21.76,57.947,4.1294,161.8708,453.9004,40.675,0.3759,36.442,2.3222,19.3185,19.5809,7.2532,10.5334,1.5802,1.4688,26.1569,20.2551,4.0184,6.8224,177.4393,343.9011,2.3943,46.266,1.7554,5.0812,4.172,13.3098,56.2578,173.6303,6.135,46.0465,76.7614,0.8029,0.6879,0.7778,22.8688,112.3426,6.2285,114.1647,27.8228,23.0478,24.9484,50.773,0.0,488.1988,358.1801,0.0,212.3607,630.9059,183.0878,81.268,2.4056,3.5696,0.0563,89.642,0.0,0.0,87.8049,0.0,5.83295,1.4982,0.0,0.1006,4.5416,0.3554,1.393,7.116,0.7558,406.358,79.676,0.2509,12.44,0.63,33.2024,0.8523,266.526,0.5826,3.62,10.397,531.2491,2.2134,6.86,0.3007,2.3308,47.1586,-1
3011.49,2481.85,2207.3889,962.5317,1.2043,104.0311,196.6315,13.6262,410.695,10.3503,186.2811,12.4761,-5434.0,2617.5,-3876.75,-309.75,1.31,2.0095,65.1667,2.7222,3.4194,85.3498,8.6397,50.6324,64.1999,65.349,86.7217,117.674,4.198,0.9003,362.3936,9.9044,146.5309,755.3269,1.238,136.5327,645.4573,226.1465,2839.0,0.12,364.0564,10.06,126.6509,11.5491,19.88,27.2876,728.0393,0.8824,143.2009,633.9082,99.9672,0.0,6.8927,1859.4925,9233.7999,-0.0293,0.2443,804.2368,58.6908,6.3145,3.15,15.87,15.84,1.045,2.582,3.555,-0.4258,1006.4594,38.0592,152.0,134.6,73.9,74.7,416.4299,6.11,10.104,3.524,11.8589,0.49,1001.0,429.0,4335.0,900.0,0.13,0.011,2.2,0.9,0.317,0.8505,0.9807,0.196,21.52,0.401,8.5,20.909,0.1097,6.16,15.4,71.007,0.264,5.9,19.95,0.863,7.58,17.51,5.9,6.534,23.169,0.1493,8.33,17.51,72.576,7.3083,122.2117,629.9004,62.2225,0.411,36.442,2.3222,44.2333,29.3685,6.7289,9.1303,1.8395,2.4148,43.264,25.4663,4.3793,3.9655,0.0,0.0,2.3232,74.1514,1.7251,2.9942,18.4211,16.3897,111.8205,290.5569,9.9237,33.0612,56.3006,1.6636,0.7825,0.9651,31.3987,0.0,5.985,151.6133,29.6781,23.945,16.926,72.5998,607.6433,0.0,67.4245,279.0528,0.0,312.1693,351.4956,127.3227,2.1164,1.875,0.1697,46.1713,0.0,0.0,64.3929,840.0,5.83295,1.219,0.0,0.0828,4.3493,0.5621,1.393,7.116,1.5062,410.246,80.44,0.6246,23.06,1.71,41.4697,0.4697,263.02,0.5702,3.75,24.1277,530.1291,2.0645,8.1,0.206,2.7729,34.4153,-1
3002.27,2497.45,2207.3889,962.5317,1.2043,104.0311,199.6394,15.4346,418.2477,10.3647,189.2748,12.4761,-5310.25,2717.5,-3641.5,65.25,1.3122,1.9715,66.3556,2.9222,3.3751,85.3498,8.6397,50.6324,64.1999,65.349,86.7217,117.674,5.988,0.0259,361.0045,9.9768,145.8655,754.3495,1.2077,144.0927,650.9627,258.5432,2845.0,-3.6564,363.3227,10.0374,122.2091,10.1218,23.6564,31.9128,722.4367,0.9885,155.3091,640.8409,102.0085,0.0,7.242,1765.2057,8189.1601,0.281,-0.4718,700.0255,58.9384,6.2861,3.361,15.91,15.88,1.087,2.631,2.996,0.0473,1006.8463,39.9863,92.0,55.5,58.7,74.7,416.4299,6.11,14.962,6.432,9.0966,0.49,668.0,385.0,2354.0,1144.0,0.087,0.091,2.6,0.9,0.485,0.8505,0.9807,0.196,21.56,0.241,9.32,20.101,0.1032,6.37,17.45,100.216,0.27,5.81,16.48,1.069,6.18,16.13,5.81,8.242,23.748,0.2555,6.93,16.13,88.174,4.2643,121.6108,361.5996,49.4254,0.3661,33.259,3.1248,27.5221,29.3685,6.6914,8.7742,1.8127,1.416,43.264,25.4663,4.3793,6.4987,259.0427,509.011,2.9693,96.9378,1.4638,5.5221,12.5794,14.1674,64.6437,0.0,6.6298,30.7985,83.3478,1.6636,0.7825,0.9651,38.7618,158.901,5.0569,159.359,24.56,25.8266,25.8499,86.4379,320.5953,121.3356,0.0,365.2683,155.706,62.087,188.9744,410.5869,3.2496,3.2988,0.1229,41.381,925.3731,0.0,42.9066,781.3953,5.83295,2.3973,0.0,0.0972,3.3379,1.608,1.4119,7.116,1.7985,406.784,74.928,0.356,14.97,1.33,19.7939,0.6392,265.688,0.5963,6.67,18.1074,528.1864,2.3338,7.49,0.2964,2.2849,114.5979,-1
2884.74,2514.54,2160.3667,899.9488,1.4022,105.4978,196.1842,11.6229,434.7942,8.8407,187.3435,12.4761,-2664.25,1542.0,-2069.0,-112.25,0.4425,0.8915,62.5,2.0667,3.4744,85.0922,9.2007,50.1899,64.2199,66.505,88.3312,118.2566,74.57,1.946,356.2155,9.7725,140.5218,737.734,1.2401,137.3727,634.11,207.6625,2887.0,18.3936,355.0636,10.167,118.9155,13.1691,21.6064,29.3176,708.4164,0.9004,146.9618,620.9409,80.3773,0.0,6.8634,1843.7237,8621.49,0.0,0.0,762.9077,56.8545,6.2733,3.034,16.04,16.03,0.9838,2.671,3.192,-0.4731,1010.834,38.9435,100.0,133.7,136.5,77.9001,205.346,10.2,6.161,16.081,11.0972,0.49,5665.0,3623.0,4429.0,1045.0,0.915,1.802,3.4,1.4,0.107,0.5969,0.8207,0.798,19.27,0.568,5.63,23.538,0.117,4.54,16.0,53.795,0.355,3.34,16.58,0.893,6.93,16.72,3.34,5.553,25.702,0.3277,6.28,16.72,109.351,5.3001,87.8372,854.9004,102.3936,0.2749,30.671,3.591,29.7595,25.2088,5.1588,7.4833,0.9001,2.1044,22.8175,11.4366,3.9505,6.8462,132.8862,433.3333,2.1094,53.0074,1.5379,2.3113,212.6302,234.9546,214.0648,930.9577,206.7797,67.7419,62.4185,1.6445,0.74,0.9181,25.905,18.1585,5.8277,126.964,15.4584,18.9409,36.3944,136.0472,197.3489,49.8663,0.0,96.6979,182.2785,141.7931,531.0665,364.04,1.6302,3.8838,0.6654,21.7883,0.0,893.5065,60.1156,0.0,55.1651,1.5959,0.0,2.1311,7.3469,2.0097,1.7238,7.116,0.7404,400.572,74.558,0.4691,15.91,0.91,63.3533,0.1567,264.272,0.651,5.16,16.98835,536.0054,1.9902,8.76,0.1682,1.9771,216.8869,1
